ID,EDAD, Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Mnt_SUM,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Num_SUM,CMP
3870,43,63855,0,0,28,359,35,314,93,116,89,1006,1,7,3,13,4,28,0
6299,53,42564,0,1,28,324,48,186,39,18,198,813,6,6,8,4,7,31,1
7798,49,46344,0,1,28,233,20,57,8,20,91,429,4,7,1,5,7,24,0
9973,58,50437,0,2,28,370,9,92,6,9,4,490,3,7,1,8,7,26,0
4299,61,70971,0,1,28,1001,17,572,93,125,17,1825,7,11,11,5,7,41,0
10971,44,37774,2,0,28,173,8,107,7,2,176,473,4,7,2,3,9,25,1
9931,58,4023,1,1,29,5,0,1,1,1,1,9,15,0,0,0,19,34,0
6679,55,33279,0,0,29,10,3,3,0,0,0,16,1,0,0,3,3,7,0
5961,43,42693,1,0,29,8,4,20,6,3,16,57,1,1,0,3,5,10,0
6255,69,70545,0,1,29,138,39,63,55,18,21,334,1,4,1,7,2,15,0
8614,64,65486,0,1,29,245,19,125,37,67,14,507,1,4,2,10,2,19,0
7828,40,77882,0,0,29,68,129,396,188,22,15,818,1,3,3,5,1,13,0
1277,61,78468,0,0,29,434,22,388,104,22,34,1004,1,10,7,10,4,32,1
3595,58,77226,0,1,29,631,43,239,128,76,21,1138,2,6,8,12,3,31,0
5735,30,90638,0,0,29,1156,120,915,94,144,96,2525,1,3,4,10,1,19,1
5350,30,90638,0,0,29,1156,120,915,94,144,96,2525,1,3,4,10,1,19,1
4137,73,70666,0,0,29,398,40,367,119,122,30,1076,1,7,4,4,4,20,0
6357,62,59052,0,1,29,230,35,75,63,57,31,491,3,7,1,7,5,23,0
9316,69,13084,0,0,29,2,0,7,3,7,10,29,1,1,0,3,6,11,0
3578,72,49160,0,1,29,122,21,43,25,10,15,236,2,3,1,6,6,18,0
153,68,23272,0,0,29,19,3,6,4,2,12,46,1,1,0,3,4,9,0
10524,58,49476,0,1,29,386,23,95,54,41,196,795,4,2,11,5,2,24,0
1518,56,62694,1,1,29,379,6,157,25,91,91,749,5,9,3,7,7,31,0
2036,48,57906,0,1,29,243,11,119,10,3,15,401,3,4,2,8,4,21,0
9495,39,71853,0,0,29,358,108,413,141,97,32,1149,1,2,8,6,1,18,0
2631,39,71853,0,0,29,358,108,413,141,97,32,1149,1,2,8,6,1,18,0
6312,62,65031,0,1,29,258,107,291,84,37,86,863,4,10,3,13,7,37,0
615,61,30507,0,0,29,65,36,74,38,20,110,343,1,5,1,4,7,18,0
4406,51,67419,0,1,29,846,84,352,91,56,42,1471,4,9,4,8,5,30,0
10061,71,59462,0,1,29,724,17,143,0,8,196,1088,2,9,2,12,7,32,0
10619,27,95529,0,0,29,770,29,890,250,27,24,1990,1,7,3,7,3,21,1
4945,68,53653,0,0,29,815,10,239,28,10,108,1210,2,10,4,12,6,34,0
1777,41,25965,0,0,29,2,2,11,41,7,11,74,1,2,0,3,8,14,0
4023,51,22979,1,0,29,16,17,19,20,21,22,115,3,3,2,2,8,18,0
7922,70,64950,0,1,29,819,0,72,12,0,63,966,2,11,2,10,7,32,1
10699,36,44322,1,0,30,46,0,40,3,0,3,92,2,3,0,3,8,16,0
7516,38,30096,1,0,30,5,3,11,12,5,9,45,1,2,0,3,6,12,0
3129,38,30096,1,0,30,5,3,11,12,5,9,45,1,2,0,3,6,12,0
5121,44,56628,0,1,30,479,5,82,7,17,171,761,2,7,6,5,5,25,1
2186,44,82326,0,0,30,938,142,754,159,81,183,2257,1,5,10,6,2,24,1
10548,26,71163,0,0,30,283,17,372,138,106,44,960,1,3,8,12,1,25,0
6384,43,71022,0,1,30,909,12,278,0,12,242,1453,3,5,2,11,8,29,1
2625,67,42607,0,1,30,156,29,56,30,32,47,350,2,3,2,7,3,17,0
1676,46,43057,0,1,30,213,2,44,0,2,5,266,4,4,2,5,5,20,0
5534,46,47808,0,1,30,123,1,26,2,0,72,224,2,3,2,3,7,17,1
6859,34,29236,1,0,30,37,4,24,16,9,9,99,2,4,0,3,9,18,0
271,52,40590,1,1,30,154,0,50,6,11,37,258,5,3,4,3,6,21,1
7699,52,40590,1,1,30,154,0,50,6,11,37,258,5,3,4,3,6,21,1
7832,62,77520,0,1,30,940,44,396,0,88,58,1526,1,8,7,7,4,27,1
938,40,40211,1,1,30,51,1,7,2,1,25,87,2,2,1,2,8,15,1
7873,48,63516,1,1,30,141,11,114,15,14,5,300,4,4,1,7,5,21,0
9967,47,53034,1,1,30,160,15,196,15,11,50,447,8,6,1,7,8,30,0
1087,46,22669,1,0,30,16,14,36,37,22,48,173,3,4,1,2,9,19,0
8314,39,79908,0,0,30,557,129,761,29,185,111,1772,1,5,6,7,2,21,1
3762,35,69867,0,0,30,196,0,512,33,130,54,925,1,3,5,8,1,18,1
10383,55,70287,0,0,30,295,35,482,121,120,40,1093,1,5,5,10,3,24,0
6798,55,37070,1,1,30,231,7,137,4,15,39,433,9,5,1,8,7,30,0
4168,55,37070,1,1,30,231,7,137,4,15,39,433,9,5,1,8,7,30,0
6690,55,38179,1,1,30,38,4,22,4,2,20,90,4,3,1,3,7,18,0
10602,38,39922,1,0,30,29,12,59,19,1,36,156,2,3,0,4,8,17,0
3220,38,39922,1,0,30,29,12,59,19,1,36,156,2,3,0,4,8,17,0
5424,38,39922,1,0,30,29,12,59,19,1,36,156,2,3,0,4,8,17,0
7488,58,64191,0,1,30,420,15,186,151,38,15,825,3,5,3,13,3,27,0
5289,46,41658,1,1,30,8,4,12,15,4,29,72,2,1,1,2,4,10,0
347,45,40780,0,1,30,229,27,71,13,3,34,377,4,7,1,5,9,26,0
5236,42,77568,0,1,30,1230,0,396,232,178,158,2194,1,10,2,8,5,26,1
9478,36,66503,1,0,30,91,64,128,65,3,50,401,2,4,3,6,3,18,0
477,35,83512,0,0,31,1060,61,835,80,20,101,2157,1,4,7,10,1,23,1
7411,57,31686,1,1,31,11,0,5,0,0,1,17,2,1,0,3,6,12,0
3107,45,71322,0,1,31,121,24,124,24,15,42,350,1,4,1,7,2,15,0
7437,33,27938,1,0,31,13,0,8,2,1,5,29,1,1,0,4,3,9,0
255,70,22263,1,1,31,17,0,2,0,0,2,21,2,1,0,3,6,12,0
3790,65,34633,2,1,31,8,1,5,0,0,1,15,1,1,0,2,6,10,0
749,40,42162,1,0,31,46,7,59,2,4,27,145,2,3,1,3,6,15,1
1503,45,162397,1,1,31,85,1,16,2,1,2,107,0,0,0,1,1,2,0
8650,43,54162,1,1,31,5,6,10,6,5,10,42,1,1,0,3,4,9,0
607,66,41769,0,1,31,302,29,131,32,0,27,521,6,8,1,7,8,30,0
1008,40,44953,0,0,31,728,17,133,11,8,124,1021,1,7,3,13,6,30,1
9396,43,37717,1,0,31,9,0,6,4,1,5,25,1,1,0,2,9,13,0
933,43,37717,1,0,31,9,0,6,4,1,5,25,1,1,0,2,9,13,0
5710,51,40548,0,1,31,110,0,5,2,0,3,120,2,2,1,4,5,14,1
2882,46,67893,0,1,31,711,28,142,49,18,47,995,2,3,2,9,8,24,0
2379,68,69267,0,0,31,778,44,499,95,73,146,1635,2,3,4,5,7,21,0
5342,45,9548,1,0,31,0,1,3,10,6,9,29,2,1,0,3,8,14,0
3262,63,68281,0,0,31,995,112,417,42,48,41,1655,1,2,9,13,5,30,0
5832,61,92556,0,0,32,493,183,352,184,23,28,1263,0,3,5,13,0,21,0
5025,42,48526,1,0,32,23,17,23,43,20,9,135,1,2,1,4,3,11,0
569,30,90273,0,0,32,704,129,853,120,74,111,1991,1,5,6,7,2,21,1
3102,40,19414,1,0,32,2,3,12,3,5,7,32,1,1,0,3,8,13,0
9449,63,79761,0,1,32,415,5,124,15,35,11,605,1,5,2,11,3,22,0
8104,70,53312,0,0,32,241,0,12,0,0,25,278,1,5,1,5,7,19,0
75,39,41039,0,0,32,34,11,137,179,61,45,467,1,8,1,5,8,23,0
6421,60,88347,0,0,32,1050,178,555,77,138,118,2116,1,4,7,9,1,22,1
3037,38,50150,0,0,32,135,46,92,65,61,11,410,2,5,2,7,5,21,0
4698,38,50150,0,0,32,135,46,92,65,61,11,410,2,5,2,7,5,21,0
948,50,10245,1,0,32,4,7,7,6,4,13,41,3,1,2,2,5,13,0
6177,36,33454,1,0,32,76,10,56,3,1,23,169,2,4,0,4,8,18,0
3517,69,40887,1,1,32,50,4,44,10,10,43,161,3,3,1,3,9,19,0
3491,46,55914,0,1,32,384,60,364,119,101,232,1260,4,11,6,8,7,36,0
7610,38,37292,1,0,32,275,0,86,10,23,66,460,5,6,3,5,8,27,0
4377,50,52914,0,1,32,254,10,44,30,10,227,575,2,7,3,3,7,22,1
9850,49,24884,1,0,32,3,6,7,0,0,3,19,1,0,0,3,7,11,0
5544,51,67384,0,1,32,957,40,175,158,53,107,1490,2,7,8,5,5,27,1
6497,61,51651,0,1,32,293,6,23,13,6,92,433,4,6,2,5,8,25,0
4543,41,82497,0,0,32,777,129,573,216,21,203,1919,1,2,7,9,4,23,1
5117,58,32632,0,0,32,63,151,137,153,19,53,576,2,4,4,8,5,23,0
1448,58,33562,1,2,33,21,12,12,0,3,3,51,3,2,0,4,4,13,0
6887,54,79146,1,1,33,245,16,223,21,43,16,564,2,8,1,8,6,25,0
7500,54,79146,1,1,33,245,16,223,21,43,16,564,2,8,1,8,6,25,0
2724,40,36143,1,0,33,12,0,1,0,0,6,19,1,0,1,2,3,7,0
2256,48,27159,1,1,33,17,0,3,0,0,1,21,2,1,0,3,6,12,0
1100,61,41275,1,2,33,24,4,22,0,2,9,61,4,3,1,3,5,16,0
7725,56,76800,0,0,33,173,26,255,35,71,81,641,1,4,4,7,1,17,0
2612,34,75794,0,0,33,754,160,625,63,32,48,1682,1,7,5,12,3,28,1
113,70,30833,1,1,33,11,0,7,3,1,6,28,2,1,0,3,5,11,0
2868,72,26518,1,1,33,20,1,28,3,3,2,57,3,2,0,3,8,16,0
4216,40,91065,0,0,33,822,114,108,179,137,114,1474,1,7,9,9,3,29,1
199,59,45183,0,0,33,219,3,60,12,9,12,315,1,4,1,7,7,20,1
359,71,48070,0,1,33,373,14,83,6,9,19,504,3,8,2,6,7,26,0
8842,50,30372,1,1,33,15,0,12,7,3,7,44,3,2,0,3,7,15,0
2154,50,30372,1,1,33,15,0,12,7,3,7,44,3,2,0,3,7,15,0
6050,46,57036,0,1,33,1171,43,219,19,14,47,1513,4,6,3,13,9,35,1
9204,51,66731,0,1,33,371,159,194,58,106,141,1029,4,4,3,6,3,20,0
4472,51,35682,1,0,34,23,0,8,6,2,18,57,1,1,1,3,2,8,0
6864,32,10979,0,0,34,8,4,10,2,2,4,30,2,3,0,3,5,13,0
10617,32,10979,0,0,34,8,4,10,2,2,4,30,2,3,0,3,5,13,0
3924,56,57912,0,1,34,801,0,80,0,0,35,916,5,8,3,12,5,33,1
5654,49,36026,2,1,34,20,4,10,6,4,17,61,2,2,0,3,6,13,0
9216,50,35788,1,1,34,23,2,11,3,1,4,44,2,2,0,3,6,13,0
8086,62,42243,1,1,34,48,0,2,0,0,5,55,2,2,0,3,7,14,0
9097,65,46086,0,1,34,244,8,32,7,2,50,343,4,3,1,8,4,20,0
7631,43,61346,1,0,34,562,58,168,43,16,142,989,1,5,7,10,3,26,0
7275,50,33316,1,1,34,79,1,31,4,4,12,131,3,2,1,4,6,16,0
8334,50,33316,1,1,34,79,1,31,4,4,12,131,3,2,1,4,6,16,0
1987,34,21063,1,0,34,1,10,11,19,3,15,59,2,2,0,3,6,13,0
2281,51,33697,1,0,34,4,3,7,0,3,11,28,1,1,0,2,7,11,1
7034,43,25804,1,0,34,8,7,9,13,6,12,55,2,2,0,3,8,15,0
2797,44,72117,0,1,34,707,20,171,65,60,50,1073,1,9,7,9,5,31,0
3934,55,61286,0,1,34,356,0,107,19,9,117,608,2,7,1,8,5,23,0
2493,55,61286,0,1,34,356,0,107,19,9,117,608,2,7,1,8,5,23,0
3759,63,65196,0,2,34,743,19,181,12,0,200,1155,2,7,6,11,5,31,1
965,50,55635,0,1,34,235,65,164,50,49,27,590,4,7,3,7,6,27,0
7378,40,42021,1,0,34,393,5,136,7,5,27,573,5,10,1,6,9,31,1
1859,49,75251,0,0,34,721,111,925,97,18,18,1890,1,7,6,5,5,24,0
6263,53,35322,1,2,34,28,9,37,12,7,13,106,3,2,0,4,8,17,0
2072,52,53374,0,1,34,896,10,101,13,10,34,1064,6,4,2,9,9,30,1
8908,62,87195,0,0,35,217,76,690,50,26,38,1097,1,3,11,5,1,21,0
738,40,42395,1,1,35,48,13,57,24,15,25,182,4,3,1,4,7,19,0
10129,55,82427,0,0,35,482,147,509,104,107,107,1456,1,3,5,12,1,22,1
807,52,44602,1,1,35,167,2,89,0,0,34,292,6,6,1,4,8,25,0
3334,70,94642,0,0,35,879,143,797,106,143,143,2211,0,5,7,9,1,22,1
5423,38,28359,1,0,35,6,0,5,2,1,2,16,1,1,0,2,7,11,0
4426,46,55801,1,1,35,367,4,51,6,4,95,527,6,7,2,6,7,28,1
10489,48,92955,0,0,35,693,21,925,31,24,84,1778,1,6,7,9,2,25,1
2570,53,56534,0,1,35,691,7,61,10,0,46,815,4,10,4,7,8,33,1
3834,59,69627,0,1,35,231,161,215,171,30,53,861,2,8,2,11,5,28,0
590,51,78579,0,0,35,816,66,549,216,66,99,1812,1,5,6,4,3,19,0
4791,41,44964,1,1,35,19,1,17,2,0,2,41,1,1,0,3,8,13,0
5304,47,30899,1,0,35,24,0,8,0,0,1,33,2,1,0,3,6,12,0
2426,57,78825,0,0,35,483,74,114,169,37,18,895,1,5,10,13,3,32,0
35,34,25545,1,0,35,32,1,64,16,12,85,210,3,2,2,3,6,16,0
8041,50,47111,0,1,35,595,71,153,120,112,41,1092,6,3,2,10,9,30,0
3584,66,49667,0,0,35,1181,26,120,17,13,39,1396,2,5,10,5,8,30,1
7718,74,66000,0,0,36,244,51,270,101,0,45,711,1,1,3,5,1,11,0
8605,57,46910,1,1,36,48,0,14,0,0,6,68,2,2,0,3,6,13,0
1646,49,25224,1,0,36,4,9,12,11,2,8,46,2,1,1,3,3,10,0
9206,53,77382,0,1,36,491,48,231,112,105,134,1121,2,5,7,12,1,27,1
10757,54,28420,1,0,36,4,2,5,2,0,0,13,1,1,0,2,6,10,0
6885,44,32952,1,0,36,38,0,12,3,1,1,55,1,2,0,3,7,13,0
907,46,46149,0,1,36,254,6,71,4,0,27,362,5,5,1,7,5,23,0
1150,122,83532,0,0,36,755,144,562,104,64,224,1853,1,4,6,4,1,16,1
3867,74,73059,0,1,36,410,112,420,0,82,71,1095,1,9,3,13,4,30,0
3859,74,73059,0,1,36,410,112,420,0,82,71,1095,1,9,3,13,4,30,0
3265,62,35701,0,0,36,21,1,9,7,3,5,46,1,1,0,3,6,11,0
4418,38,89616,0,0,36,671,47,655,145,111,15,1644,1,7,5,12,2,27,0
4611,51,105471,0,0,36,1009,181,104,202,21,207,1724,0,9,8,13,3,33,1
4530,73,78427,0,0,36,972,19,595,180,26,138,1930,3,3,7,10,3,26,1
7736,35,22518,1,0,36,11,7,12,2,2,27,61,2,2,1,2,5,12,1
9949,45,59809,0,2,36,598,16,141,32,41,49,877,3,3,3,6,8,23,0
942,39,39660,1,0,36,139,13,78,20,13,36,299,3,7,1,3,9,23,0
6181,71,52203,0,0,36,488,21,238,56,108,28,939,1,8,7,11,6,33,0
7660,48,35860,1,1,37,15,0,8,4,2,20,49,2,1,1,2,5,11,1
2055,48,35860,1,1,37,15,0,8,4,2,20,49,2,1,1,2,5,11,1
5107,48,35860,1,1,37,15,0,8,4,2,20,49,2,1,1,2,5,11,1
1626,48,35860,1,1,37,15,0,8,4,2,20,49,2,1,1,2,5,11,1
6428,71,76842,0,0,37,605,10,345,84,54,32,1130,1,1,8,7,0,17,0
9617,70,15033,0,0,37,0,4,5,6,0,4,19,1,1,0,3,3,8,0
4339,51,67353,0,1,37,702,17,151,0,8,35,913,5,5,6,12,2,30,0
7235,46,17003,1,0,37,2,5,12,4,8,7,38,3,2,0,4,5,14,0
8527,56,65735,1,1,37,239,7,119,4,15,11,395,5,6,2,6,7,26,0
1968,50,45684,1,0,37,5,1,5,10,0,7,28,1,1,0,2,7,11,0
9862,52,21918,1,0,37,1,6,7,11,5,3,33,2,2,0,3,6,13,0
11075,43,51267,1,1,37,183,2,64,7,2,12,270,4,3,3,5,4,19,0
6658,49,59868,0,1,37,771,51,154,54,10,154,1194,7,11,2,12,6,38,0
4552,30,51373,0,0,37,83,2,101,64,26,117,393,1,3,5,3,4,16,0
10377,63,46692,0,1,37,170,6,97,24,12,88,397,3,6,1,5,6,21,0
5336,50,157733,1,0,37,39,1,9,2,0,8,59,0,1,0,1,1,3,0
10350,71,54432,2,1,37,33,0,5,0,0,0,38,1,1,0,3,4,9,0
11071,37,79607,0,0,37,450,133,951,173,0,216,1923,1,3,6,6,1,17,0
11100,49,51813,1,1,37,51,2,7,0,1,2,63,2,2,0,3,7,14,0
6516,32,17487,1,0,37,0,0,1,7,4,6,18,1,1,0,2,7,11,0
1734,53,40706,2,1,37,59,0,11,4,2,5,81,4,3,0,4,7,18,0
2131,62,62859,0,1,37,1063,89,102,16,12,25,1307,4,9,4,6,6,29,0
6439,63,61074,0,1,37,789,0,133,0,28,152,1102,7,11,5,8,7,38,0
10591,52,43638,0,1,37,63,10,83,7,19,19,201,2,4,1,4,7,18,0
9797,65,58116,0,1,38,228,19,130,4,11,51,443,2,3,3,8,2,18,0
9336,52,62187,0,1,38,512,0,83,0,0,41,636,3,6,2,10,4,25,0
2174,67,46344,1,1,38,11,1,6,2,1,6,27,2,1,1,2,5,11,0
3197,41,77353,0,1,38,275,59,107,69,101,59,670,2,6,4,8,4,24,0
9185,55,69759,0,0,38,452,20,514,13,30,0,1029,3,4,6,5,3,21,0
905,35,21846,1,0,38,7,17,18,6,10,26,84,4,4,0,3,8,19,0
10858,46,76532,1,1,38,355,30,177,90,138,30,820,4,9,5,7,5,30,0
8925,56,70053,0,1,38,512,53,98,81,179,89,1012,3,8,5,10,5,31,0
2499,63,75342,0,1,38,204,97,97,21,118,26,563,1,5,2,10,4,22,0
1109,39,27590,1,0,38,6,0,5,0,0,1,12,1,1,0,2,7,11,0
326,48,51148,1,1,38,235,6,45,8,9,12,315,4,5,1,6,6,22,0
10967,58,33378,1,1,38,33,6,40,3,7,10,99,3,2,0,4,7,16,0
5370,48,32644,1,0,38,239,3,141,0,7,23,413,4,7,1,6,8,26,1
2098,52,33581,2,0,38,11,0,5,0,0,1,17,1,1,0,2,8,12,0
1773,43,12393,0,0,38,5,6,15,11,7,13,57,1,2,0,3,9,15,0
5036,37,42710,1,0,38,252,3,42,4,3,102,406,2,4,5,3,6,20,0
4856,64,82347,0,0,38,556,54,845,202,133,63,1853,1,7,7,10,3,28,1
8722,64,82347,0,0,38,556,54,845,202,133,63,1853,1,7,7,10,3,28,1
2156,66,22554,1,1,38,27,0,10,0,0,4,41,4,2,0,4,5,15,0
2569,34,17323,0,0,38,3,14,17,6,1,5,46,1,1,0,3,8,13,0
10151,61,62204,0,2,38,317,46,247,151,46,139,946,1,4,5,12,3,25,0
10473,65,78028,0,1,38,158,19,288,25,0,38,528,1,6,4,9,7,27,1
7079,59,63887,0,1,38,897,23,207,15,11,92,1245,5,9,6,12,6,38,0
6875,56,32727,0,0,38,167,13,180,86,13,70,529,2,7,3,5,8,25,0
6728,36,29103,1,0,38,16,0,17,6,3,6,48,2,1,0,3,9,15,0
2471,56,61482,0,0,39,48,58,68,16,66,43,299,1,3,2,6,2,14,0
49,51,20587,1,0,39,2,3,6,4,1,9,25,1,1,1,2,7,12,0
4973,51,20587,1,0,39,2,3,6,4,1,9,25,1,1,1,2,7,12,0
6387,45,52190,1,1,39,42,0,17,0,0,18,77,3,2,1,3,5,14,1
5866,47,48186,1,0,39,97,3,66,12,7,34,219,3,4,1,4,7,19,0
8523,53,19329,1,0,39,24,1,16,12,2,5,60,3,4,0,3,8,18,0
7901,50,34109,0,1,39,9,1,5,2,1,4,22,1,0,0,3,4,8,0
898,35,23477,1,0,39,38,15,54,3,8,29,147,3,3,0,4,8,18,0
10242,55,47472,1,1,39,56,0,11,0,0,8,75,2,2,0,4,5,13,0
5835,45,14849,1,0,39,21,2,28,3,2,9,65,3,2,0,4,8,17,0
6919,43,26224,1,0,39,4,7,15,13,9,15,63,3,2,1,3,6,15,0
6197,59,27238,1,1,39,37,0,17,0,0,3,57,3,3,0,3,9,18,0
4201,59,57967,0,1,39,229,7,137,4,0,91,468,5,4,2,8,5,24,0
5092,72,51569,0,1,39,380,0,47,6,0,34,467,4,7,1,7,8,27,1
6566,67,72550,1,1,39,826,50,317,50,38,38,1319,9,5,2,12,8,36,0
6613,51,44511,1,0,39,513,7,133,46,14,14,727,6,8,4,8,8,34,0
9094,66,62972,0,1,39,313,15,47,20,0,192,587,2,7,4,3,6,22,0
9847,66,62972,0,1,39,313,15,47,20,0,192,587,2,7,4,3,6,22,0
10767,32,77845,0,0,40,760,40,480,0,40,26,1346,1,3,5,12,1,22,1
7943,46,36663,1,0,40,18,0,6,3,3,5,35,1,1,1,3,2,8,0
1055,45,53204,1,1,40,29,0,8,2,0,6,45,1,1,0,3,4,9,0
1458,39,21059,1,0,40,8,3,19,3,3,8,44,3,3,0,3,6,15,0
8402,68,67087,0,1,40,329,35,222,130,35,43,794,2,7,5,8,4,26,0
6246,68,73892,0,0,40,703,102,601,0,58,43,1507,1,3,11,8,1,24,0
4654,29,75114,0,0,40,571,12,523,63,60,24,1253,1,3,10,5,2,21,0
6103,73,42192,0,0,40,40,15,15,17,6,7,100,1,2,1,3,4,11,0
8147,61,31454,1,1,40,28,0,11,0,0,9,48,3,2,0,3,8,16,0
10207,43,22775,1,0,40,5,1,8,0,0,1,15,1,1,0,2,8,12,0
4838,43,22775,1,0,40,5,1,8,0,0,1,15,1,1,0,2,8,12,0
10219,49,31590,1,0,40,6,2,15,6,6,3,38,1,1,0,3,8,13,0
2176,49,80134,1,0,40,1218,16,272,104,0,80,1690,2,5,3,6,6,22,1
9121,49,80134,1,0,40,1218,16,272,104,0,80,1690,2,5,3,6,6,22,1
5802,49,14188,0,0,40,2,7,11,16,12,27,75,1,2,0,4,6,13,0
10790,36,18169,1,0,40,9,0,5,0,0,7,21,1,1,0,2,8,12,0
178,65,62503,0,1,40,478,0,193,110,75,117,973,4,8,3,11,5,31,0
2308,67,46734,0,1,40,110,5,137,26,23,29,330,2,6,1,5,7,21,0
7431,30,68126,0,0,40,1332,17,311,23,51,86,1820,1,7,4,5,9,26,1
9405,67,52869,1,1,40,84,3,61,2,1,21,172,3,3,1,4,7,18,0
10525,35,26576,1,0,40,10,0,8,0,0,9,27,1,1,0,2,9,13,1
7503,45,75825,0,0,40,1032,105,779,137,105,51,2209,0,5,8,9,4,26,1
8783,71,57045,0,1,40,296,13,104,11,13,17,454,3,4,2,9,3,21,0
1403,46,34984,1,1,40,8,4,15,3,5,3,38,2,1,0,3,7,13,0
4643,48,27803,1,0,40,8,26,46,38,9,49,176,2,3,0,4,8,17,0
3463,46,69283,0,1,41,674,62,134,0,26,8,904,4,7,3,13,5,32,0
4055,29,18746,1,0,41,2,10,11,12,9,20,64,2,3,0,3,6,14,0
7010,56,70924,0,0,41,635,114,254,132,152,76,1363,1,6,6,7,3,23,1
4767,56,70924,0,0,41,635,114,254,132,152,76,1363,1,6,6,7,3,23,1
1927,48,69401,0,1,41,399,27,159,58,8,39,690,4,4,4,5,2,19,0
437,45,75012,0,0,41,294,142,218,164,58,151,1027,1,3,8,11,1,24,0
4331,43,85738,0,0,41,913,26,376,17,26,13,1371,1,3,6,11,1,22,1
4084,46,60934,0,1,41,224,155,155,192,93,54,873,2,6,4,11,4,27,0
8135,35,27161,1,0,41,7,4,23,7,0,11,52,1,1,0,3,7,12,0
9750,60,64325,0,1,41,731,60,353,78,12,73,1307,5,10,3,5,7,30,0
6682,48,18978,1,0,41,2,8,1,4,7,15,37,1,1,0,3,8,13,0
10581,44,41124,1,0,41,281,7,84,15,0,119,506,7,7,3,4,8,29,0
3710,37,39684,1,0,41,19,0,35,6,4,17,81,2,2,1,2,7,14,0
5207,58,53378,1,1,41,489,6,152,8,6,132,793,10,9,4,6,8,37,0
9360,39,37040,0,0,41,86,2,73,69,38,48,316,1,4,2,5,8,20,0
4679,44,78710,0,1,42,721,0,152,119,50,50,1092,3,7,6,12,4,32,0
1340,35,92910,0,0,42,551,137,792,179,103,33,1795,1,6,7,13,1,28,1
10839,45,36283,1,1,42,6,5,5,8,0,5,29,2,1,0,3,4,10,0
5303,47,79632,0,0,42,471,0,510,99,21,12,1113,1,6,4,9,2,22,0
9829,43,28587,1,0,42,22,4,17,12,10,13,78,3,2,0,4,6,15,0
10469,40,88325,0,0,42,519,71,860,93,27,53,1623,1,6,2,9,2,20,0
3602,63,51412,0,1,42,140,3,29,4,5,14,195,2,3,2,4,4,15,0
4756,69,63998,0,0,42,176,29,818,0,33,112,1168,1,7,6,11,4,29,0
8181,43,38593,1,0,42,51,12,49,17,24,24,177,3,4,1,3,8,19,0
6958,44,27889,1,0,42,14,0,4,0,0,8,26,1,1,1,2,6,11,0
10856,41,45889,0,1,42,31,0,6,0,1,8,46,1,1,0,3,6,11,0
3321,54,56575,0,2,42,421,5,90,0,16,10,542,3,7,3,7,5,25,0
5394,42,16014,1,1,42,3,9,4,7,8,7,38,4,1,1,4,3,13,0
433,63,61331,1,1,42,534,5,47,0,5,41,632,5,11,1,6,8,31,0
6320,45,70893,0,0,42,768,44,561,77,44,14,1508,1,6,6,10,3,26,0
5376,42,2447,1,0,42,1,1,1725,1,1,1,1730,15,0,28,0,1,44,0
1867,64,64849,0,0,42,652,48,350,94,84,108,1336,1,9,3,6,5,24,0
4324,32,42387,1,0,42,235,0,235,19,4,191,684,5,8,1,7,8,29,0
3661,26,80617,0,0,42,594,51,631,72,55,32,1435,1,4,6,8,2,21,0
521,36,54006,1,0,42,174,77,203,6,24,97,581,2,8,1,7,7,25,0
10403,43,16531,1,0,43,2,13,6,7,5,11,44,3,3,0,3,7,16,0
7186,55,30843,1,1,43,24,0,2,0,0,9,35,2,1,1,2,5,11,1
4329,37,18988,1,0,43,6,0,6,2,1,1,16,2,1,0,3,7,13,0
4394,56,81051,0,0,43,1142,29,249,38,29,14,1501,1,5,5,12,2,25,1
1717,33,39747,1,0,43,80,15,93,20,13,52,273,3,5,1,4,8,21,0
1016,62,34554,0,1,43,41,1,6,2,0,5,55,2,2,0,3,6,13,0
3783,62,52854,1,1,43,105,0,10,0,1,0,116,2,2,1,4,5,14,0
5848,51,81205,0,0,43,724,74,929,97,55,130,2009,1,5,6,7,2,21,1
10727,51,69084,1,0,43,1181,107,199,39,30,30,1586,2,7,3,13,8,33,0
5299,51,69084,1,0,43,1181,107,199,39,30,30,1586,2,7,3,13,8,33,0
6872,47,65352,0,1,43,284,3,84,4,7,23,405,2,4,2,8,4,20,0
1143,49,22063,1,0,43,7,10,13,3,11,11,55,2,2,0,3,7,14,0
10381,42,47691,0,1,43,14,0,3,0,0,4,21,1,1,0,2,6,10,0
11007,53,29187,1,0,43,26,0,6,0,0,2,34,1,1,0,3,8,13,0
9145,49,72504,0,1,43,604,26,470,123,161,94,1478,2,5,9,6,2,24,0
5267,51,33986,1,0,43,16,2,18,2,1,5,44,1,1,0,3,7,12,0
9738,35,42386,1,0,43,65,4,16,0,4,11,100,1,3,0,3,8,15,0
10212,35,42386,1,0,43,65,4,16,0,4,11,100,1,3,0,3,8,15,0
10010,68,36957,1,1,43,100,2,16,2,1,31,152,4,3,2,2,9,20,0
10069,33,13724,1,0,43,2,7,5,2,15,27,58,1,2,0,2,9,14,1
